Node,Death_Round
0,1636
1,1657
2,1586
3,1566
4,1661
5,1611
6,1641
7,1616
8,1642
9,1601
10,1656
11,1651
12,1633
13,1641
14,1541
15,1506
16,1541
17,1461
18,1656
19,1652
20,1511
21,1586
22,1521
23,1636
24,1637
25,1626
26,1666
27,1556
28,1576
29,1636
30,1616
31,1611
32,1541
33,1461
34,1631
35,1631
36,1546
37,1511
38,1536
39,1546
40,1656
41,1581
42,1656
43,1641
44,1666
45,1647
46,1656
47,1641
48,1581
49,1551
50,1646
51,1656
52,1641
53,1651
54,1471
55,1631
56,1661
57,1541
58,1641
59,1586
60,1521
61,1601
62,1646
63,1651
64,1531
65,1656
66,1591
67,1661
68,1651
69,1636
70,1646
71,1581
72,1641
73,1666
74,1638
75,1641
76,1556
77,1651
78,1666
79,1646
80,1581
81,1651
82,1616
83,1586
84,1606
85,1436
86,1561
87,1556
88,1526
89,1636
90,1621
91,1581
92,1611
93,1651
94,1651
95,1631
96,1586
97,1621
98,1636
99,1526
