Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Was_Setup_Round,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps,Backup_Promotions,Backup_Rejected,Proactive_Handovers,Direct_To_BS
58,100,0,4,100,100,0,0,0,0,0,100,100,0.0292308128,47.9435896492,25.0000000000,15.8060288763,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
59,100,0,4,100,100,0,0,0,0,0,100,100,0.0292308128,47.9143588364,25.0000000000,15.8060288763,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
60,100,0,4,100,100,0,0,0,0,0,100,100,0.0292308128,47.8851280237,25.0000000000,15.8060288763,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
61,100,0,5,100,100,0,0,1,105,685,100,100,0.0398176443,47.8453103793,20.0000000000,15.7253747372,1.0000000000,0.8904000000,226.4150943396,0,0,0,0
62,100,0,5,100,100,0,0,0,0,0,100,100,0.0301740554,47.8151363239,20.0000000000,15.7253747372,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
63,100,0,5,100,100,0,0,0,0,0,100,100,0.0301740554,47.7849622685,20.0000000000,15.7253747372,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
64,100,0,5,100,100,0,0,0,0,0,100,100,0.0301740554,47.7547882131,20.0000000000,15.7253747372,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
65,100,0,5,100,100,0,0,0,0,0,100,100,0.0301740554,47.7246141577,20.0000000000,15.7253747372,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
66,100,0,3,100,100,0,0,1,103,491,100,100,0.0331975799,47.6914165778,33.3333333333,15.8866174239,1.0000000000,0.8888000000,226.8226822682,0,0,0,0
67,100,0,3,100,100,0,0,0,0,0,100,100,0.0256273363,47.6657892414,33.3333333333,15.8866174239,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
68,100,0,3,100,100,0,0,0,0,0,100,100,0.0256273363,47.6401619051,33.3333333333,15.8866174239,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
69,100,0,3,100,100,0,0,0,0,0,100,100,0.0256273363,47.6145345688,33.3333333333,15.8866174239,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
70,100,0,3,100,100,0,0,0,0,0,100,100,0.0256273363,47.5889072325,33.3333333333,15.8866174239,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
71,100,0,5,100,100,0,0,1,105,685,100,100,0.0364248756,47.5524823569,20.0000000000,15.7253467633,1.0000000000,0.8904000000,226.4150943396,0,0,0,0
72,100,0,5,100,100,0,0,0,0,0,100,100,0.0267850469,47.5256973099,20.0000000000,15.7253467633,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
73,100,0,5,100,100,0,0,0,0,0,100,100,0.0267850469,47.4989122630,20.0000000000,15.7253467633,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
74,100,0,5,100,100,0,0,0,0,0,100,100,0.0267850469,47.4721272161,20.0000000000,15.7253467633,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
75,100,0,5,100,100,0,0,0,0,0,100,100,0.0267850469,47.4453421692,20.0000000000,15.7253467633,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
76,100,0,2,100,100,0,0,1,102,394,100,100,0.0363345457,47.4090076234,50.0000000000,15.9673982869,1.0000000000,0.8880000000,227.0270270270,0,0,0,0
77,100,0,2,100,100,0,0,0,0,0,100,100,0.0297495902,47.3792580332,50.0000000000,15.9673982869,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
78,100,0,2,100,100,0,0,0,0,0,100,100,0.0297495902,47.3495084431,50.0000000000,15.9673982869,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
79,100,0,2,100,100,0,0,0,0,0,100,100,0.0297495902,47.3197588529,50.0000000000,15.9673982869,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
80,100,0,2,100,100,0,0,0,0,0,100,100,0.0297495902,47.2900092627,50.0000000000,15.9673982869,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
81,100,0,3,100,100,0,0,1,103,491,100,100,0.0360979310,47.2539113317,33.3333333333,15.8867021251,1.0000000000,0.8888000000,226.8226822682,0,0,0,0
82,100,0,3,100,100,0,0,0,0,0,100,100,0.0286121129,47.2252992188,33.3333333333,15.8867021251,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
83,100,0,3,100,100,0,0,0,0,0,100,100,0.0286121129,47.1966871059,33.3333333333,15.8867021251,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
84,100,0,3,100,100,0,0,0,0,0,100,100,0.0286121129,47.1680749931,33.3333333333,15.8867021251,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
85,100,0,3,100,100,0,0,0,0,0,100,100,0.0286121129,47.1394628802,33.3333333333,15.8867021251,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
86,100,0,1,100,100,0,0,1,101,297,100,100,0.0424332487,47.0970296314,100.0000000000,15.9675707226,1.0000000000,0.8872000000,227.2317403066,0,0,0,1
87,100,0,1,100,100,0,0,0,0,0,100,100,0.0361395641,47.0608900674,100.0000000000,15.9675707226,1.0000000000,0.8064000000,250.0000000000,0,0,0,1
88,100,0,1,100,100,0,0,0,0,0,100,100,0.0361395641,47.0247505033,100.0000000000,15.9675707226,1.0000000000,0.8064000000,250.0000000000,0,0,0,1
89,100,0,1,100,100,0,0,0,0,0,100,100,0.0361395641,46.9886109392,100.0000000000,15.9675707226,1.0000000000,0.8064000000,250.0000000000,0,0,0,1
90,100,0,1,100,100,0,0,0,0,0,100,100,0.0361395641,46.9524713751,100.0000000000,15.9675707226,1.0000000000,0.8064000000,250.0000000000,0,0,0,1
91,100,0,2,100,100,0,0,1,102,394,100,100,0.0320157790,46.9204555961,50.0000000000,15.9673018660,1.0000000000,0.8880000000,227.0270270270,0,0,0,0
92,100,0,2,100,100,0,0,0,0,0,100,100,0.0255698035,46.8948857927,50.0000000000,15.9673018660,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
93,100,0,2,100,100,0,0,0,0,0,100,100,0.0255698035,46.8693159892,50.0000000000,15.9673018660,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
94,100,0,2,100,100,0,0,0,0,0,100,100,0.0255698035,46.8437461857,50.0000000000,15.9673018660,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
95,100,0,2,100,100,0,0,0,0,0,100,100,0.0255698035,46.8181763822,50.0000000000,15.9673018660,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
96,100,0,1,100,100,0,0,1,101,297,100,100,0.0382115773,46.7799648049,100.0000000000,16.0481192172,1.0000000000,0.8872000000,227.2317403066,0,0,0,0
97,100,0,1,100,100,0,0,0,0,0,100,100,0.0322020607,46.7477627442,100.0000000000,16.0481192172,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
98,100,0,1,100,100,0,0,0,0,0,100,100,0.0322020607,46.7155606835,100.0000000000,16.0481192172,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
99,100,0,1,100,100,0,0,0,0,0,100,100,0.0322020607,46.6833586227,100.0000000000,16.0481192172,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
100,100,0,1,100,100,0,0,0,0,0,100,100,0.0322020607,46.6511565620,100.0000000000,16.0481192172,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
101,100,0,6,100,100,0,0,1,106,782,100,100,0.0396304673,46.6115260947,16.6666666667,15.6447255169,1.0000000000,0.8912000000,226.2118491921,0,0,0,0
102,100,0,6,100,100,0,0,0,0,0,100,100,0.0290095315,46.5825165632,16.6666666667,15.6447255169,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
103,100,0,6,100,100,0,0,0,0,0,100,100,0.0290095315,46.5535070318,16.6666666667,15.6447255169,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
104,100,0,6,100,100,0,0,0,0,0,100,100,0.0290095315,46.5244975003,16.6666666667,15.6447255169,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
105,100,0,6,100,100,0,0,0,0,0,100,100,0.0290095315,46.4954879688,16.6666666667,15.6447255169,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
106,100,0,6,100,100,0,0,1,106,782,100,100,0.0393550455,46.4561329233,16.6666666667,15.6446921233,1.0000000000,0.8912000000,226.2118491921,0,0,0,0
107,100,0,6,100,100,0,0,0,0,0,100,100,0.0285744292,46.4275584941,16.6666666667,15.6446921233,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
108,100,0,6,100,100,0,0,0,0,0,100,100,0.0285744292,46.3989840649,16.6666666667,15.6446921233,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
109,100,0,6,100,100,0,0,0,0,0,100,100,0.0285744292,46.3704096357,16.6666666667,15.6446921233,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
110,100,0,6,100,100,0,0,0,0,0,100,100,0.0285744292,46.3418352065,16.6666666667,15.6446921233,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
111,100,0,5,100,100,0,0,1,105,685,100,100,0.0373987236,46.3044364829,20.0000000000,15.7253600828,1.0000000000,0.8904000000,226.4150943396,0,0,0,0
112,100,0,5,100,100,0,0,0,0,0,100,100,0.0277464224,46.2766900605,20.0000000000,15.7253600828,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
113,100,0,5,100,100,0,0,0,0,0,100,100,0.0277464224,46.2489436381,20.0000000000,15.7253600828,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
114,100,0,5,100,100,0,0,0,0,0,100,100,0.0277464224,46.2211972157,20.0000000000,15.7253600828,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
115,100,0,5,100,100,0,0,0,0,0,100,100,0.0277464224,46.1934507933,20.0000000000,15.7253600828,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
116,100,0,5,100,100,0,0,1,105,685,100,100,0.0376674223,46.1557833710,20.0000000000,15.7253622749,1.0000000000,0.8904000000,226.4150943396,0,0,0,0
117,100,0,5,100,100,0,0,0,0,0,100,100,0.0281123085,46.1276710625,20.0000000000,15.7253622749,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
118,100,0,5,100,100,0,0,0,0,0,100,100,0.0281123085,46.0995587540,20.0000000000,15.7253622749,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
119,100,0,5,100,100,0,0,0,0,0,100,100,0.0281123085,46.0714464455,20.0000000000,15.7253622749,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
120,100,0,5,100,100,0,0,0,0,0,100,100,0.0281123085,46.0433341370,20.0000000000,15.7253622749,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
121,100,0,3,100,100,0,0,1,103,491,100,100,0.0352054263,46.0081287107,33.3333333333,15.8866199560,1.0000000000,0.8888000000,226.8226822682,0,0,0,0
122,100,0,3,100,100,0,0,0,0,0,100,100,0.0274535849,45.9806751258,33.3333333333,15.8866199560,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
123,100,0,3,100,100,0,0,0,0,0,100,100,0.0274535849,45.9532215408,33.3333333333,15.8866199560,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
124,100,0,3,100,100,0,0,0,0,0,100,100,0.0274535849,45.9257679559,33.3333333333,15.8866199560,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
125,100,0,3,100,100,0,0,0,0,0,100,100,0.0274535849,45.8983143710,33.3333333333,15.8866199560,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
126,100,0,7,100,100,0,0,1,107,879,100,100,0.0474357921,45.8508785789,14.2857142857,15.5641064733,1.0000000000,0.8920000000,226.0089686099,0,0,0,0
127,100,0,7,100,100,0,0,0,0,0,100,100,0.0357264673,45.8151521115,14.2857142857,15.5641064733,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
128,100,0,7,100,100,0,0,0,0,0,100,100,0.0357264673,45.7794256442,14.2857142857,15.5641064733,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
129,100,0,7,100,100,0,0,0,0,0,100,100,0.0357264673,45.7436991769,14.2857142857,15.5641064733,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
130,100,0,7,100,100,0,0,0,0,0,100,100,0.0357264673,45.7079727095,14.2857142857,15.5641064733,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
131,100,0,4,100,100,0,0,1,104,588,100,100,0.0347584831,45.6732142264,25.0000000000,15.8059931258,1.0000000000,0.8896000000,226.6187050360,0,0,0,0
132,100,0,4,100,100,0,0,0,0,0,100,100,0.0262116122,45.6470026142,25.0000000000,15.8059931258,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
133,100,0,4,100,100,0,0,0,0,0,100,100,0.0262116122,45.6207910020,25.0000000000,15.8059931258,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
134,100,0,4,100,100,0,0,0,0,0,100,100,0.0262116122,45.5945793898,25.0000000000,15.8059931258,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
135,100,0,4,100,100,0,0,0,0,0,100,100,0.0262116122,45.5683677776,25.0000000000,15.8059931258,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
136,100,0,5,100,100,0,0,1,105,685,100,100,0.0419524907,45.5264152870,20.0000000000,15.7253870600,1.0000000000,0.8904000000,226.4150943396,0,0,0,0
137,100,0,5,100,100,0,0,0,0,0,100,100,0.0322616128,45.4941536741,20.0000000000,15.7253870600,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
138,100,0,5,100,100,0,0,0,0,0,100,100,0.0322616128,45.4618920613,20.0000000000,15.7253870600,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
139,100,0,5,100,100,0,0,0,0,0,100,100,0.0322616128,45.4296304485,20.0000000000,15.7253870600,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
140,100,0,5,100,100,0,0,0,0,0,100,100,0.0322616128,45.3973688356,20.0000000000,15.7253870600,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
141,100,0,5,100,100,0,0,1,105,685,100,100,0.0404160345,45.3569528011,20.0000000000,15.7253651749,1.0000000000,0.8904000000,226.4150943396,0,0,0,0
142,100,0,5,100,100,0,0,0,0,0,100,100,0.0308677001,45.3260851010,20.0000000000,15.7253651749,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
143,100,0,5,100,100,0,0,0,0,0,100,100,0.0308677001,45.2952174009,20.0000000000,15.7253651749,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
144,100,0,5,100,100,0,0,0,0,0,100,100,0.0308677001,45.2643497008,20.0000000000,15.7253651749,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
145,100,0,5,100,100,0,0,0,0,0,100,100,0.0308677001,45.2334820007,20.0000000000,15.7253651749,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
146,100,0,7,100,100,0,0,1,107,879,100,100,0.0440073827,45.1894746180,14.2857142857,15.5640720010,1.0000000000,0.8920000000,226.0089686099,0,0,0,0
147,100,0,7,100,100,0,0,0,0,0,100,100,0.0322700075,45.1572046105,14.2857142857,15.5640720010,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
148,100,0,7,100,100,0,0,0,0,0,100,100,0.0322700075,45.1249346029,14.2857142857,15.5640720010,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
149,100,0,7,100,100,0,0,0,0,0,100,100,0.0322700075,45.0926645954,14.2857142857,15.5640720010,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
150,100,0,7,100,100,0,0,0,0,0,100,100,0.0322700075,45.0603945879,14.2857142857,15.5640720010,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
151,100,0,5,100,100,0,0,1,105,685,100,100,0.0394934611,45.0209011268,20.0000000000,15.7253737304,1.0000000000,0.8904000000,226.4150943396,0,0,0,0
152,100,0,5,100,100,0,0,0,0,0,100,100,0.0299414527,44.9909596742,20.0000000000,15.7253737304,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
153,100,0,5,100,100,0,0,0,0,0,100,100,0.0299414527,44.9610182215,20.0000000000,15.7253737304,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
154,100,0,5,100,100,0,0,0,0,0,100,100,0.0299414527,44.9310767688,20.0000000000,15.7253737304,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
155,100,0,5,100,100,0,0,0,0,0,100,100,0.0299414527,44.9011353162,20.0000000000,15.7253737304,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
156,100,0,5,100,100,0,0,1,105,685,100,100,0.0394072935,44.8617280226,20.0000000000,15.7253968073,1.0000000000,0.8904000000,226.4150943396,0,0,0,0
157,100,0,5,100,100,0,0,0,0,0,100,100,0.0297559119,44.8319721108,20.0000000000,15.7253968073,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
158,100,0,5,100,100,0,0,0,0,0,100,100,0.0297559119,44.8022161989,20.0000000000,15.7253968073,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
159,100,0,5,100,100,0,0,0,0,0,100,100,0.0297559119,44.7724602870,20.0000000000,15.7253968073,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
160,100,0,5,100,100,0,0,0,0,0,100,100,0.0297559119,44.7427043752,20.0000000000,15.7253968073,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
161,100,0,2,100,100,0,0,1,102,394,100,100,0.0323126348,44.7103917404,50.0000000000,15.9673063694,1.0000000000,0.8880000000,227.0270270270,0,0,0,0
162,100,0,2,100,100,0,0,0,0,0,100,100,0.0259120675,44.6844796729,50.0000000000,15.9673063694,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
163,100,0,2,100,100,0,0,0,0,0,100,100,0.0259120675,44.6585676055,50.0000000000,15.9673063694,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
164,100,0,2,100,100,0,0,0,0,0,100,100,0.0259120675,44.6326555380,50.0000000000,15.9673063694,1.0000000000,0.8064000000,250.0000000000,0,0,0,0
