Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Was_Setup_Round,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps,Backup_Promotions,Backup_Rejected
21,100,0,6,100,100,0,0,1,106,782,100,100,0.0311231678,49.4742407323,16.6666666667,15.5201676413,1.0000000000,0.8848000000,226.0397830018,0,0
22,100,0,6,100,100,0,0,0,0,0,100,100,0.0215092617,49.4527314707,16.6666666667,15.5201676413,1.0000000000,0.8000000000,250.0000000000,0,0
23,100,0,6,100,100,0,0,0,0,0,100,100,0.0215092617,49.4312222090,16.6666666667,15.5201676413,1.0000000000,0.8000000000,250.0000000000,0,0
24,100,0,6,100,100,0,0,0,0,0,100,100,0.0215092617,49.4097129474,16.6666666667,15.5201676413,1.0000000000,0.8000000000,250.0000000000,0,0
25,100,0,6,100,100,0,0,0,0,0,100,100,0.0215092617,49.3882036857,16.6666666667,15.5201676413,1.0000000000,0.8000000000,250.0000000000,0,0
26,100,0,5,100,100,0,0,1,105,685,100,100,0.0301080171,49.3580956686,20.0000000000,15.6001851287,1.0000000000,0.8840000000,226.2443438914,0,0
27,100,0,5,100,100,0,0,0,0,0,100,100,0.0215797638,49.3365159048,20.0000000000,15.6001851287,1.0000000000,0.8000000000,250.0000000000,0,0
28,100,0,5,100,100,0,0,0,0,0,100,100,0.0215797638,49.3149361411,20.0000000000,15.6001851287,1.0000000000,0.8000000000,250.0000000000,0,0
29,100,0,5,100,100,0,0,0,0,0,100,100,0.0215797638,49.2933563773,20.0000000000,15.6001851287,1.0000000000,0.8000000000,250.0000000000,0,0
30,100,0,5,100,100,0,0,0,0,0,100,100,0.0215797638,49.2717766135,20.0000000000,15.6001851287,1.0000000000,0.8000000000,250.0000000000,0,0
31,100,0,9,100,100,0,0,1,109,1073,100,100,0.0338738917,49.2379027218,11.1111111111,15.2801700304,1.0000000000,0.8872000000,225.4283137962,0,0
32,100,0,9,100,100,0,0,0,0,0,100,100,0.0210325990,49.2168701229,11.1111111111,15.2801700304,1.0000000000,0.8000000000,250.0000000000,0,0
33,100,0,9,100,100,0,0,0,0,0,100,100,0.0210325990,49.1958375239,11.1111111111,15.2801700304,1.0000000000,0.8000000000,250.0000000000,0,0
34,100,0,9,100,100,0,0,0,0,0,100,100,0.0210325990,49.1748049250,11.1111111111,15.2801700304,1.0000000000,0.8000000000,250.0000000000,0,0
35,100,0,9,100,100,0,0,0,0,0,100,100,0.0210325990,49.1537723260,11.1111111111,15.2801700304,1.0000000000,0.8000000000,250.0000000000,0,0
36,100,0,6,100,100,0,0,1,106,782,100,100,0.0308748037,49.1228975223,16.6666666667,15.5201537957,1.0000000000,0.8848000000,226.0397830018,0,0
37,100,0,6,100,100,0,0,0,0,0,100,100,0.0212810825,49.1016164398,16.6666666667,15.5201537957,1.0000000000,0.8000000000,250.0000000000,0,0
38,100,0,6,100,100,0,0,0,0,0,100,100,0.0212810825,49.0803353573,16.6666666667,15.5201537957,1.0000000000,0.8000000000,250.0000000000,0,0
39,100,0,6,100,100,0,0,0,0,0,100,100,0.0212810825,49.0590542748,16.6666666667,15.5201537957,1.0000000000,0.8000000000,250.0000000000,0,0
40,100,0,6,100,100,0,0,0,0,0,100,100,0.0212810825,49.0377731923,16.6666666667,15.5201537957,1.0000000000,0.8000000000,250.0000000000,0,0
41,100,0,10,100,100,0,0,1,110,1170,100,100,0.0348458421,49.0029273502,10.0000000000,15.2001821212,1.0000000000,0.8880000000,225.2252252252,0,0
42,100,0,10,100,100,0,0,0,0,0,100,100,0.0209388589,48.9819884914,10.0000000000,15.2001821212,1.0000000000,0.8000000000,250.0000000000,0,0
43,100,0,10,100,100,0,0,0,0,0,100,100,0.0209388589,48.9610496325,10.0000000000,15.2001821212,1.0000000000,0.8000000000,250.0000000000,0,0
44,100,0,10,100,100,0,0,0,0,0,100,100,0.0209388589,48.9401107736,10.0000000000,15.2001821212,1.0000000000,0.8000000000,250.0000000000,0,0
45,100,0,10,100,100,0,0,0,0,0,100,100,0.0209388589,48.9191719148,10.0000000000,15.2001821212,1.0000000000,0.8000000000,250.0000000000,0,0
46,100,0,5,100,100,0,0,1,105,685,100,100,0.0303241720,48.8888477427,20.0000000000,15.6001820563,1.0000000000,0.8840000000,226.2443438914,0,0
47,100,0,5,100,100,0,0,0,0,0,100,100,0.0217733096,48.8670744331,20.0000000000,15.6001820563,1.0000000000,0.8000000000,250.0000000000,0,0
48,100,0,5,100,100,0,0,0,0,0,100,100,0.0217733096,48.8453011235,20.0000000000,15.6001820563,1.0000000000,0.8000000000,250.0000000000,0,0
49,100,0,5,100,100,0,0,0,0,0,100,100,0.0217733096,48.8235278139,20.0000000000,15.6001820563,1.0000000000,0.8000000000,250.0000000000,0,0
50,100,0,5,100,100,0,0,0,0,0,100,100,0.0217733096,48.8017545043,20.0000000000,15.6001820563,1.0000000000,0.8000000000,250.0000000000,0,0
51,100,0,5,100,100,0,0,1,105,685,100,100,0.0307375965,48.7710169079,20.0000000000,15.6001979659,1.0000000000,0.8840000000,226.2443438914,0,0
52,100,0,5,100,100,0,0,0,0,0,100,100,0.0221564180,48.7488604899,20.0000000000,15.6001979659,1.0000000000,0.8000000000,250.0000000000,0,0
53,100,0,5,100,100,0,0,0,0,0,100,100,0.0221564180,48.7267040719,20.0000000000,15.6001979659,1.0000000000,0.8000000000,250.0000000000,0,0
54,100,0,5,100,100,0,0,0,0,0,100,100,0.0221564180,48.7045476539,20.0000000000,15.6001979659,1.0000000000,0.8000000000,250.0000000000,0,0
55,100,0,5,100,100,0,0,0,0,0,100,100,0.0221564180,48.6823912360,20.0000000000,15.6001979659,1.0000000000,0.8000000000,250.0000000000,0,0
56,100,0,4,100,100,0,0,1,104,588,100,100,0.0296814693,48.6527097667,25.0000000000,15.6801813334,1.0000000000,0.8832000000,226.4492753623,0,0
57,100,0,4,100,100,0,0,0,0,0,100,100,0.0221789501,48.6305308166,25.0000000000,15.6801813334,1.0000000000,0.8000000000,250.0000000000,0,0
58,100,0,4,100,100,0,0,0,0,0,100,100,0.0221789501,48.6083518666,25.0000000000,15.6801813334,1.0000000000,0.8000000000,250.0000000000,0,0
59,100,0,4,100,100,0,0,0,0,0,100,100,0.0221789501,48.5861729165,25.0000000000,15.6801813334,1.0000000000,0.8000000000,250.0000000000,0,0
60,100,0,4,100,100,0,0,0,0,0,100,100,0.0221789501,48.5639939665,25.0000000000,15.6801813334,1.0000000000,0.8000000000,250.0000000000,0,0
61,100,0,4,100,100,0,0,1,104,588,100,100,0.0299264044,48.5340675620,25.0000000000,15.6802071754,1.0000000000,0.8832000000,226.4492753623,0,0
62,100,0,4,100,100,0,0,0,0,0,100,100,0.0224048192,48.5116627428,25.0000000000,15.6802071754,1.0000000000,0.8000000000,250.0000000000,0,0
63,100,0,4,100,100,0,0,0,0,0,100,100,0.0224048192,48.4892579236,25.0000000000,15.6802071754,1.0000000000,0.8000000000,250.0000000000,0,0
64,100,0,4,100,100,0,0,0,0,0,100,100,0.0224048192,48.4668531044,25.0000000000,15.6802071754,1.0000000000,0.8000000000,250.0000000000,0,0
65,100,0,4,100,100,0,0,0,0,0,100,100,0.0224048192,48.4444482851,25.0000000000,15.6802071754,1.0000000000,0.8000000000,250.0000000000,0,0
66,100,0,4,100,100,0,0,1,104,588,100,100,0.0313270848,48.4131212004,25.0000000000,15.6802272728,1.0000000000,0.8832000000,226.4492753623,0,0
67,100,0,4,100,100,0,0,0,0,0,100,100,0.0236624283,48.3894587720,25.0000000000,15.6802272728,1.0000000000,0.8000000000,250.0000000000,0,0
68,100,0,4,100,100,0,0,0,0,0,100,100,0.0236624283,48.3657963437,25.0000000000,15.6802272728,1.0000000000,0.8000000000,250.0000000000,0,0
69,100,0,4,100,100,0,0,0,0,0,100,100,0.0236624283,48.3421339154,25.0000000000,15.6802272728,1.0000000000,0.8000000000,250.0000000000,0,0
70,100,0,4,100,100,0,0,0,0,0,100,100,0.0236624283,48.3184714871,25.0000000000,15.6802272728,1.0000000000,0.8000000000,250.0000000000,0,0
71,100,0,5,100,100,0,0,1,105,685,100,100,0.0316132954,48.2868581917,20.0000000000,15.6002339070,1.0000000000,0.8840000000,226.2443438914,0,0
72,100,0,5,100,100,0,0,0,0,0,100,100,0.0229431194,48.2639150723,20.0000000000,15.6002339070,1.0000000000,0.8000000000,250.0000000000,0,0
73,100,0,5,100,100,0,0,0,0,0,100,100,0.0229431194,48.2409719529,20.0000000000,15.6002339070,1.0000000000,0.8000000000,250.0000000000,0,0
74,100,0,5,100,100,0,0,0,0,0,100,100,0.0229431194,48.2180288334,20.0000000000,15.6002339070,1.0000000000,0.8000000000,250.0000000000,0,0
75,100,0,5,100,100,0,0,0,0,0,100,100,0.0229431194,48.1950857140,20.0000000000,15.6002339070,1.0000000000,0.8000000000,250.0000000000,0,0
76,100,0,5,100,100,0,0,1,105,685,100,100,0.0307694489,48.1643162651,20.0000000000,15.6001842855,1.0000000000,0.8840000000,226.2443438914,0,0
77,100,0,5,100,100,0,0,0,0,0,100,100,0.0221713675,48.1421448976,20.0000000000,15.6001842855,1.0000000000,0.8000000000,250.0000000000,0,0
78,100,0,5,100,100,0,0,0,0,0,100,100,0.0221713675,48.1199735301,20.0000000000,15.6001842855,1.0000000000,0.8000000000,250.0000000000,0,0
79,100,0,5,100,100,0,0,0,0,0,100,100,0.0221713675,48.0978021627,20.0000000000,15.6001842855,1.0000000000,0.8000000000,250.0000000000,0,0
80,100,0,5,100,100,0,0,0,0,0,100,100,0.0221713675,48.0756307952,20.0000000000,15.6001842855,1.0000000000,0.8000000000,250.0000000000,0,0
81,100,0,2,100,100,0,0,1,102,394,100,100,0.0310913023,48.0445394929,50.0000000000,15.8403151985,1.0000000000,0.8816000000,226.8602540835,0,0
82,100,0,2,100,100,0,0,0,0,0,100,100,0.0254341318,48.0191053611,50.0000000000,15.8403151985,1.0000000000,0.8000000000,250.0000000000,0,0
83,100,0,2,100,100,0,0,0,0,0,100,100,0.0254341318,47.9936712293,50.0000000000,15.8403151985,1.0000000000,0.8000000000,250.0000000000,0,0
84,100,0,2,100,100,0,0,0,0,0,100,100,0.0254341318,47.9682370975,50.0000000000,15.8403151985,1.0000000000,0.8000000000,250.0000000000,0,0
85,100,0,2,100,100,0,0,0,0,0,100,100,0.0254341318,47.9428029657,50.0000000000,15.8403151985,1.0000000000,0.8000000000,250.0000000000,0,0
86,100,0,1,100,100,0,0,1,101,297,100,100,0.0287355381,47.9140674275,100.0000000000,15.9201647473,1.0000000000,0.8808000000,227.0663033606,0,0
87,100,0,1,100,100,0,0,0,0,0,100,100,0.0243000517,47.8897673758,100.0000000000,15.9201647473,1.0000000000,0.8000000000,250.0000000000,0,0
88,100,0,1,100,100,0,0,0,0,0,100,100,0.0243000517,47.8654673241,100.0000000000,15.9201647473,1.0000000000,0.8000000000,250.0000000000,0,0
89,100,0,1,100,100,0,0,0,0,0,100,100,0.0243000517,47.8411672723,100.0000000000,15.9201647473,1.0000000000,0.8000000000,250.0000000000,0,0
90,100,0,1,100,100,0,0,0,0,0,100,100,0.0243000517,47.8168672206,100.0000000000,15.9201647473,1.0000000000,0.8000000000,250.0000000000,0,0
91,100,0,1,100,100,0,0,1,101,297,100,100,0.0329019756,47.7839652450,100.0000000000,15.9203227159,1.0000000000,0.8808000000,227.0663033606,0,0
92,100,0,1,100,100,0,0,0,0,0,100,100,0.0280689506,47.7558962944,100.0000000000,15.9203227159,1.0000000000,0.8000000000,250.0000000000,0,0
93,100,0,1,100,100,0,0,0,0,0,100,100,0.0280689506,47.7278273438,100.0000000000,15.9203227159,1.0000000000,0.8000000000,250.0000000000,0,0
94,100,0,1,100,100,0,0,0,0,0,100,100,0.0280689506,47.6997583932,100.0000000000,15.9203227159,1.0000000000,0.8000000000,250.0000000000,0,0
95,100,0,1,100,100,0,0,0,0,0,100,100,0.0280689506,47.6716894425,100.0000000000,15.9203227159,1.0000000000,0.8000000000,250.0000000000,0,0
96,100,0,0,100,0,100,100,1,0,0,0,0,0.0000000000,47.6716894425,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,0
97,100,0,0,100,0,100,100,0,0,0,0,0,0.0000000000,47.6716894425,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,0
98,100,0,0,100,0,100,100,0,0,0,0,0,0.0000000000,47.6716894425,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,0
99,100,0,0,100,0,100,100,0,0,0,0,0,0.0000000000,47.6716894425,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,0
100,100,0,0,100,0,100,100,0,0,0,0,0,0.0000000000,47.6716894425,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,0
101,100,0,12,100,100,0,0,1,112,1364,100,100,0.0366955380,47.6349939045,8.3333333333,15.0401597771,1.0000000000,0.8896000000,224.8201438849,0,0
102,100,0,12,100,100,0,0,0,0,0,100,100,0.0206257055,47.6143681990,8.3333333333,15.0401597771,1.0000000000,0.8000000000,250.0000000000,0,0
103,100,0,12,100,100,0,0,0,0,0,100,100,0.0206257055,47.5937424935,8.3333333333,15.0401597771,1.0000000000,0.8000000000,250.0000000000,0,0
104,100,0,12,100,100,0,0,0,0,0,100,100,0.0206257055,47.5731167879,8.3333333333,15.0401597771,1.0000000000,0.8000000000,250.0000000000,0,0
105,100,0,12,100,100,0,0,0,0,0,100,100,0.0206257055,47.5524910824,8.3333333333,15.0401597771,1.0000000000,0.8000000000,250.0000000000,0,0
106,100,0,6,100,100,0,0,1,106,782,100,100,0.0311266157,47.5213644667,16.6666666667,15.5201929138,1.0000000000,0.8848000000,226.0397830018,0,0
107,100,0,6,100,100,0,0,0,0,0,100,100,0.0215160484,47.4998484183,16.6666666667,15.5201929138,1.0000000000,0.8000000000,250.0000000000,0,0
108,100,0,6,100,100,0,0,0,0,0,100,100,0.0215160484,47.4783323700,16.6666666667,15.5201929138,1.0000000000,0.8000000000,250.0000000000,0,0
109,100,0,6,100,100,0,0,0,0,0,100,100,0.0215160484,47.4568163216,16.6666666667,15.5201929138,1.0000000000,0.8000000000,250.0000000000,0,0
110,100,0,6,100,100,0,0,0,0,0,100,100,0.0215160484,47.4353002733,16.6666666667,15.5201929138,1.0000000000,0.8000000000,250.0000000000,0,0
111,100,0,5,100,100,0,0,1,105,685,100,100,0.0303825004,47.4049177728,20.0000000000,15.6002011619,1.0000000000,0.8840000000,226.2443438914,0,0
112,100,0,5,100,100,0,0,0,0,0,100,100,0.0218370626,47.3830807103,20.0000000000,15.6002011619,1.0000000000,0.8000000000,250.0000000000,0,0
113,100,0,5,100,100,0,0,0,0,0,100,100,0.0218370626,47.3612436477,20.0000000000,15.6002011619,1.0000000000,0.8000000000,250.0000000000,0,0
114,100,0,5,100,100,0,0,0,0,0,100,100,0.0218370626,47.3394065851,20.0000000000,15.6002011619,1.0000000000,0.8000000000,250.0000000000,0,0
115,100,0,5,100,100,0,0,0,0,0,100,100,0.0218370626,47.3175695226,20.0000000000,15.6002011619,1.0000000000,0.8000000000,250.0000000000,0,0
116,100,0,8,100,100,0,0,1,108,976,100,100,0.0329391431,47.2846303795,12.5000000000,15.3601675948,1.0000000000,0.8864000000,225.6317689531,0,0
117,100,0,8,100,100,0,0,0,0,0,100,100,0.0211759919,47.2634543875,12.5000000000,15.3601675948,1.0000000000,0.8000000000,250.0000000000,0,0
118,100,0,8,100,100,0,0,0,0,0,100,100,0.0211759919,47.2422783956,12.5000000000,15.3601675948,1.0000000000,0.8000000000,250.0000000000,0,0
119,100,0,8,100,100,0,0,0,0,0,100,100,0.0211759919,47.2211024037,12.5000000000,15.3601675948,1.0000000000,0.8000000000,250.0000000000,0,0
120,100,0,8,100,100,0,0,0,0,0,100,100,0.0211759919,47.1999264117,12.5000000000,15.3601675948,1.0000000000,0.8000000000,250.0000000000,0,0
121,100,0,4,100,100,0,0,1,104,588,100,100,0.0294379723,47.1704884395,25.0000000000,15.6801706910,1.0000000000,0.8832000000,226.4492753623,0,0
122,100,0,4,100,100,0,0,0,0,0,100,100,0.0219575957,47.1485308437,25.0000000000,15.6801706910,1.0000000000,0.8000000000,250.0000000000,0,0
123,100,0,4,100,100,0,0,0,0,0,100,100,0.0219575957,47.1265732480,25.0000000000,15.6801706910,1.0000000000,0.8000000000,250.0000000000,0,0
124,100,0,4,100,100,0,0,0,0,0,100,100,0.0219575957,47.1046156523,25.0000000000,15.6801706910,1.0000000000,0.8000000000,250.0000000000,0,0
125,100,0,4,100,100,0,0,0,0,0,100,100,0.0219575957,47.0826580566,25.0000000000,15.6801706910,1.0000000000,0.8000000000,250.0000000000,0,0
126,100,0,9,100,100,0,0,1,109,1073,100,100,0.0340944600,47.0485635966,11.1111111111,15.2801857952,1.0000000000,0.8872000000,225.4283137962,0,0
127,100,0,9,100,100,0,0,0,0,0,100,100,0.0212427256,47.0273208710,11.1111111111,15.2801857952,1.0000000000,0.8000000000,250.0000000000,0,0
128,100,0,9,100,100,0,0,0,0,0,100,100,0.0212427256,47.0060781454,11.1111111111,15.2801857952,1.0000000000,0.8000000000,250.0000000000,0,0
129,100,0,9,100,100,0,0,0,0,0,100,100,0.0212427256,46.9848354198,11.1111111111,15.2801857952,1.0000000000,0.8000000000,250.0000000000,0,0
130,100,0,9,100,100,0,0,0,0,0,100,100,0.0212427256,46.9635926942,11.1111111111,15.2801857952,1.0000000000,0.8000000000,250.0000000000,0,0
131,100,0,6,100,100,0,0,1,106,782,100,100,0.0317376658,46.9318550284,16.6666666667,15.5202083596,1.0000000000,0.8848000000,226.0397830018,0,0
132,100,0,6,100,100,0,0,0,0,0,100,100,0.0220661421,46.9097888863,16.6666666667,15.5202083596,1.0000000000,0.8000000000,250.0000000000,0,0
133,100,0,6,100,100,0,0,0,0,0,100,100,0.0220661421,46.8877227442,16.6666666667,15.5202083596,1.0000000000,0.8000000000,250.0000000000,0,0
134,100,0,6,100,100,0,0,0,0,0,100,100,0.0220661421,46.8656566021,16.6666666667,15.5202083596,1.0000000000,0.8000000000,250.0000000000,0,0
135,100,0,6,100,100,0,0,0,0,0,100,100,0.0220661421,46.8435904601,16.6666666667,15.5202083596,1.0000000000,0.8000000000,250.0000000000,0,0
136,100,0,4,100,100,0,0,1,104,588,100,100,0.0293470990,46.8142433611,25.0000000000,15.6801836587,1.0000000000,0.8832000000,226.4492753623,0,0
137,100,0,4,100,100,0,0,0,0,0,100,100,0.0218771300,46.7923662310,25.0000000000,15.6801836587,1.0000000000,0.8000000000,250.0000000000,0,0
138,100,0,4,100,100,0,0,0,0,0,100,100,0.0218771300,46.7704891010,25.0000000000,15.6801836587,1.0000000000,0.8000000000,250.0000000000,0,0
139,100,0,4,100,100,0,0,0,0,0,100,100,0.0218771300,46.7486119709,25.0000000000,15.6801836587,1.0000000000,0.8000000000,250.0000000000,0,0
140,100,0,4,100,100,0,0,0,0,0,100,100,0.0218771300,46.7267348409,25.0000000000,15.6801836587,1.0000000000,0.8000000000,250.0000000000,0,0
141,100,0,5,100,100,0,0,1,105,685,100,100,0.0303300748,46.6964047661,20.0000000000,15.6001795138,1.0000000000,0.8840000000,226.2443438914,0,0
142,100,0,5,100,100,0,0,0,0,0,100,100,0.0217763471,46.6746284190,20.0000000000,15.6001795138,1.0000000000,0.8000000000,250.0000000000,0,0
143,100,0,5,100,100,0,0,0,0,0,100,100,0.0217763471,46.6528520719,20.0000000000,15.6001795138,1.0000000000,0.8000000000,250.0000000000,0,0
144,100,0,5,100,100,0,0,0,0,0,100,100,0.0217763471,46.6310757248,20.0000000000,15.6001795138,1.0000000000,0.8000000000,250.0000000000,0,0
145,100,0,5,100,100,0,0,0,0,0,100,100,0.0217763471,46.6092993777,20.0000000000,15.6001795138,1.0000000000,0.8000000000,250.0000000000,0,0
146,100,0,6,100,100,0,0,1,106,782,100,100,0.0312433462,46.5780560316,16.6666666667,15.5201815456,1.0000000000,0.8848000000,226.0397830018,0,0
147,100,0,6,100,100,0,0,0,0,0,100,100,0.0216241459,46.5564318857,16.6666666667,15.5201815456,1.0000000000,0.8000000000,250.0000000000,0,0
148,100,0,6,100,100,0,0,0,0,0,100,100,0.0216241459,46.5348077398,16.6666666667,15.5201815456,1.0000000000,0.8000000000,250.0000000000,0,0
149,100,0,6,100,100,0,0,0,0,0,100,100,0.0216241459,46.5131835940,16.6666666667,15.5201815456,1.0000000000,0.8000000000,250.0000000000,0,0
150,100,0,6,100,100,0,0,0,0,0,100,100,0.0216241459,46.4915594481,16.6666666667,15.5201815456,1.0000000000,0.8000000000,250.0000000000,0,0
151,100,0,4,100,100,0,0,1,104,588,100,100,0.0298900567,46.4616693914,25.0000000000,15.6801896786,1.0000000000,0.8832000000,226.4492753623,0,0
152,100,0,4,100,100,0,0,0,0,0,100,100,0.0223654734,46.4393039179,25.0000000000,15.6801896786,1.0000000000,0.8000000000,250.0000000000,0,0
153,100,0,4,100,100,0,0,0,0,0,100,100,0.0223654734,46.4169384445,25.0000000000,15.6801896786,1.0000000000,0.8000000000,250.0000000000,0,0
154,100,0,4,100,100,0,0,0,0,0,100,100,0.0223654734,46.3945729710,25.0000000000,15.6801896786,1.0000000000,0.8000000000,250.0000000000,0,0
155,100,0,4,100,100,0,0,0,0,0,100,100,0.0223654734,46.3722074976,25.0000000000,15.6801896786,1.0000000000,0.8000000000,250.0000000000,0,0
156,100,0,6,100,100,0,0,1,106,782,100,100,0.0312881129,46.3409193847,16.6666666667,15.5201863393,1.0000000000,0.8848000000,226.0397830018,0,0
157,100,0,6,100,100,0,0,0,0,0,100,100,0.0216631808,46.3192562039,16.6666666667,15.5201863393,1.0000000000,0.8000000000,250.0000000000,0,0
158,100,0,6,100,100,0,0,0,0,0,100,100,0.0216631808,46.2975930232,16.6666666667,15.5201863393,1.0000000000,0.8000000000,250.0000000000,0,0
159,100,0,6,100,100,0,0,0,0,0,100,100,0.0216631808,46.2759298424,16.6666666667,15.5201863393,1.0000000000,0.8000000000,250.0000000000,0,0
160,100,0,6,100,100,0,0,0,0,0,100,100,0.0216631808,46.2542666616,16.6666666667,15.5201863393,1.0000000000,0.8000000000,250.0000000000,0,0
161,100,0,5,100,100,0,0,1,105,685,100,100,0.0310007198,46.2232659418,20.0000000000,15.6001624045,1.0000000000,0.8840000000,226.2443438914,0,0
162,100,0,5,100,100,0,0,0,0,0,100,100,0.0223761755,46.2008897663,20.0000000000,15.6001624045,1.0000000000,0.8000000000,250.0000000000,0,0
163,100,0,5,100,100,0,0,0,0,0,100,100,0.0223761755,46.1785135908,20.0000000000,15.6001624045,1.0000000000,0.8000000000,250.0000000000,0,0
164,100,0,5,100,100,0,0,0,0,0,100,100,0.0223761755,46.1561374153,20.0000000000,15.6001624045,1.0000000000,0.8000000000,250.0000000000,0,0
165,100,0,5,100,100,0,0,0,0,0,100,100,0.0223761755,46.1337612399,20.0000000000,15.6001624045,1.0000000000,0.8000000000,250.0000000000,0,0
166,100,0,3,100,100,0,0,1,103,491,100,100,0.0330646367,46.1006966032,33.3333333333,15.7602996167,1.0000000000,0.8824000000,226.6545784225,0,0
167,100,0,3,100,100,0,0,0,0,0,100,100,0.0262297565,46.0744668467,33.3333333333,15.7602996167,1.0000000000,0.8000000000,250.0000000000,0,0
168,100,0,3,100,100,0,0,0,0,0,100,100,0.0262297565,46.0482370902,33.3333333333,15.7602996167,1.0000000000,0.8000000000,250.0000000000,0,0
169,100,0,3,100,100,0,0,0,0,0,100,100,0.0262297565,46.0220073337,33.3333333333,15.7602996167,1.0000000000,0.8000000000,250.0000000000,0,0
170,100,0,3,100,100,0,0,0,0,0,100,100,0.0262297565,45.9957775772,33.3333333333,15.7602996167,1.0000000000,0.8000000000,250.0000000000,0,0
171,100,0,1,100,100,0,0,1,101,297,100,100,0.0346534250,45.9611241521,100.0000000000,15.9203637573,1.0000000000,0.8808000000,227.0663033606,0,0
172,100,0,1,100,100,0,0,0,0,0,100,100,0.0296649399,45.9314592122,100.0000000000,15.9203637573,1.0000000000,0.8000000000,250.0000000000,0,0
173,100,0,1,100,100,0,0,0,0,0,100,100,0.0296649399,45.9017942723,100.0000000000,15.9203637573,1.0000000000,0.8000000000,250.0000000000,0,0
